"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 11, 2019","104.35","103.98","104.55","103.66","9.76M","1.30%"
"Mar 08, 2019","103.01","101.99","103.23","101.99","10.58M","0.04%"
"Mar 07, 2019","102.97","103.25","103.47","102.16","12.71M","-0.72%"
"Mar 06, 2019","103.72","103.86","104.57","103.55","9.07M","-0.37%"
"Mar 05, 2019","104.11","104.13","104.55","103.26","10.86M","-0.08%"
"Mar 04, 2019","104.19","104.92","105.92","103.27","12.47M","-0.23%"
"Mar 01, 2019","104.43","105.10","105.91","104.20","13.81M","0.07%"
"Feb 28, 2019","104.36","105.01","105.21","104.18","15.16M","-0.76%"
"Feb 27, 2019","105.16","105.18","105.38","104.50","9.97M","-0.12%"
"Feb 26, 2019","105.29","104.50","105.47","103.94","15.47M","-0.76%"
"Feb 25, 2019","106.10","105.75","107.27","105.69","11.23M","1.05%"
"Feb 22, 2019","105.00","105.70","106.09","104.78","10.65M","-0.45%"
"Feb 21, 2019","105.47","105.45","105.99","104.96","8.40M","-0.21%"
"Feb 20, 2019","105.69","105.21","105.80","104.88","10.03M","0.48%"
"Feb 19, 2019","105.18","104.91","105.37","103.81","12.76M","-0.35%"
"Feb 15, 2019","105.55","103.90","105.70","103.66","14.72M","3.06%"
"Feb 14, 2019","102.42","102.47","103.10","101.35","11.52M","-0.65%"
"Feb 13, 2019","103.09","102.90","103.85","102.90","10.75M","0.48%"
"Feb 12, 2019","102.60","101.95","102.92","101.89","12.85M","1.70%"
"Feb 11, 2019","100.88","101.76","102.01","100.77","10.98M","-0.47%"
"Feb 08, 2019","101.36","102.08","102.33","100.06","12.89M","-1.00%"
"Feb 07, 2019","102.38","103.25","103.50","101.44","13.18M","-1.31%"
"Feb 06, 2019","103.74","103.71","104.62","103.47","8.74M","-0.05%"
"Feb 05, 2019","103.79","104.52","104.55","103.29","12.76M","-0.44%"
"Feb 04, 2019","104.25","103.79","104.25","103.01","9.87M","0.36%"
"Feb 01, 2019","103.88","104.00","104.85","103.52","13.00M","0.37%"
"Jan 31, 2019","103.50","103.41","103.80","102.73","17.52M","-0.87%"
"Jan 30, 2019","104.41","104.14","105.24","103.78","12.53M","0.23%"
"Jan 29, 2019","104.17","103.88","105.11","103.73","9.74M","0.28%"
"Jan 28, 2019","103.88","102.89","104.24","102.59","12.28M","0.47%"
"Jan 25, 2019","103.39","103.51","104.31","102.74","14.41M","0.63%"
"Jan 24, 2019","102.74","102.13","103.09","101.94","11.30M","0.06%"
"Jan 23, 2019","102.68","103.44","103.70","101.97","12.15M","-0.25%"
