"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 07, 2017","122.20","121.39","122.72","121.07","2.12M","1.16%"
"Jul 06, 2017","120.80","121.34","121.68","120.65","2.70M","-0.97%"
"Jul 05, 2017","121.98","121.14","122.16","121.12","3.86M","0.99%"
"Jul 03, 2017","120.78","122.25","122.31","120.72","2.31M","-0.55%"
"Jun 30, 2017","121.45","121.78","122.42","121.21","3.57M","-0.05%"
"Jun 29, 2017","121.51","124.61","124.68","121.20","4.15M","-2.64%"
"Jun 28, 2017","124.81","123.19","124.87","122.57","2.57M","1.69%"
"Jun 27, 2017","122.74","123.49","123.51","122.74","2.52M","-0.63%"
"Jun 26, 2017","123.52","124.17","124.58","123.19","2.38M","-0.40%"
"Jun 23, 2017","124.01","123.68","125.00","123.12","3.38M","0.58%"
"Jun 22, 2017","123.30","122.87","123.52","122.29","2.16M","0.16%"
"Jun 21, 2017","123.10","123.54","123.54","122.44","2.38M","0.14%"
"Jun 20, 2017","122.93","122.89","123.77","122.67","3.02M","-0.13%"
"Jun 19, 2017","123.09","122.63","123.12","122.26","2.55M","0.93%"
"Jun 16, 2017","121.96","121.49","122.20","120.72","3.80M","0.44%"
"Jun 15, 2017","121.42","121.07","121.63","119.89","3.49M","-0.88%"
"Jun 14, 2017","122.50","122.85","123.16","121.76","2.94M","0.15%"
"Jun 13, 2017","122.32","121.24","122.71","121.09","3.94M","1.29%"
"Jun 12, 2017","120.76","121.98","122.09","120.20","6.57M","-1.85%"
"Jun 09, 2017","123.04","124.92","124.94","121.71","3.56M","-1.38%"
"Jun 08, 2017","124.76","125.00","125.40","124.06","3.33M","-0.34%"
"Jun 07, 2017","125.19","125.48","125.88","124.77","3.22M","-0.04%"
"Jun 06, 2017","125.24","125.54","125.94","124.98","2.71M","-0.52%"
"Jun 05, 2017","125.90","125.54","126.19","125.25","4.62M","0.56%"
"Jun 02, 2017","125.20","123.39","125.30","123.35","3.73M","1.46%"
"Jun 01, 2017","123.40","122.80","123.40","122.11","3.28M","0.42%"
"May 31, 2017","122.88","121.90","122.98","121.15","4.71M","1.01%"
"May 30, 2017","121.65","121.29","121.79","121.03","3.41M","0.02%"
"May 26, 2017","121.63","121.91","122.08","121.32","2.14M","-0.24%"
"May 25, 2017","121.92","121.02","122.48","120.95","4.69M","1.01%"
"May 24, 2017","120.70","119.60","120.72","119.53","2.51M","0.92%"
"May 23, 2017","119.60","119.04","119.93","118.97","2.86M","0.50%"
"May 22, 2017","119.00","117.80","119.10","117.58","2.58M","1.21%"
"May 19, 2017","117.58","116.92","117.89","116.51","4.36M","1.15%"
"May 18, 2017","116.24","115.93","116.65","115.55","5.09M","-0.48%"
"May 17, 2017","116.80","117.29","117.91","116.65","4.19M","-1.43%"
"May 16, 2017","118.49","118.26","118.56","117.70","2.38M","0.24%"
"May 15, 2017","118.21","117.36","118.56","117.09","3.00M","0.92%"
"May 12, 2017","117.13","116.33","117.22","116.15","3.20M","0.51%"
"May 11, 2017","116.53","116.58","116.88","115.78","2.24M","-0.10%"
"May 10, 2017","116.65","116.11","116.77","116.01","1.81M","0.21%"
"May 09, 2017","116.41","116.63","116.91","116.04","2.35M","-0.17%"
"May 08, 2017","116.61","117.71","117.71","116.39","2.56M","-0.76%"
"May 05, 2017","117.50","118.27","118.38","117.20","2.34M","-0.36%"
"May 04, 2017","117.92","117.55","118.08","116.90","2.56M","0.50%"
"May 03, 2017","117.33","118.17","118.53","116.55","3.64M","-0.67%"
"May 02, 2017","118.12","117.83","119.71","117.65","6.80M","1.50%"
"May 01, 2017","116.37","116.54","117.29","116.22","3.56M","0.04%"
"Apr 28, 2017","116.32","116.79","117.37","116.07","3.54M","-0.67%"
"Apr 27, 2017","117.10","116.51","117.31","116.12","3.35M","0.80%"
"Apr 26, 2017","116.17","116.05","116.56","115.95","2.20M","0.03%"
