Date,Price,Open,High,Low,Vol.,Change %
29-Nov-18,4312.90 ,4331.40 ,4472.00 ,4180.60 ,41.10K,0.15%
28-Nov-18,4306.34 ,3902.30 ,4439.60 ,3889.90 ,65.26K,10.86%
27-Nov-18,3884.40 ,3850.10 ,3941.60 ,3713.20 ,46.27K,0.68%
26-Nov-18,3858.00 ,4111.30 ,4196.40 ,3708.10 ,64.08K,-5.62%
25-Nov-18,4087.80 ,3934.90 ,4211.30 ,3663.00 ,82.18K,4.02%
24-Nov-18,3929.80 ,4422.80 ,4515.20 ,3834.70 ,50.98K,-11.14%
23-Nov-18,4422.70 ,4370.80 ,4482.00 ,4251.00 ,36.09K,0.69%
22-Nov-18,4392.40 ,4672.10 ,4716.80 ,4388.50 ,27.95K,-5.88%
21-Nov-18,4666.60 ,4572.80 ,4773.40 ,4429.90 ,44.38K,1.45%
20-Nov-18,4600.10 ,4944.90 ,5048.00 ,4318.10 ,117.22K,-6.84%
19-Nov-18,4938.10 ,5650.30 ,5650.30 ,4890.90 ,74.15K,-12.75%
18-Nov-18,5659.40 ,5637.20 ,5716.00 ,5620.96 ,9.55K,0.58%
17-Nov-18,5626.70 ,5655.70 ,5659.20 ,5573.60 ,7.98K,-0.60%
16-Nov-18,5660.50 ,5731.90 ,5756.80 ,5554.95 ,18.43K,-1.61%
15-Nov-18,5753.40 ,5922.30 ,5929.20 ,5441.50 ,49.91K,-2.23%
14-Nov-18,5884.60 ,6458.90 ,6485.00 ,5705.00 ,69.20K,-8.97%
13-Nov-18,6464.40 ,6447.00 ,6497.50 ,6403.50 ,10.12K,0.27%
12-Nov-18,6446.90 ,6481.00 ,6481.00 ,6418.80 ,7.30K,-0.05%
11-Nov-18,6450.00 ,6431.00 ,6459.90 ,6364.00 ,7.34K,0.29%
10-Nov-18,6431.10 ,6414.50 ,6461.70 ,6414.50 ,3.25K,0.17%
09-Nov-18,6420.20 ,6479.50 ,6502.90 ,6392.60 ,10.45K,-0.92%
08-Nov-18,6479.60 ,6573.00 ,6585.00 ,6477.00 ,11.58K,-1.42%
07-Nov-18,6572.70 ,6519.00 ,6607.10 ,6512.20 ,10.72K,0.88%
06-Nov-18,6515.20 ,6475.00 ,6515.30 ,6447.80 ,7.25K,0.70%
05-Nov-18,6470.10 ,6495.20 ,6495.20 ,6439.40 ,4.81K,-0.23%
04-Nov-18,6485.20 ,6389.20 ,6509.43 ,6360.10 ,8.96K,1.52%
03-Nov-18,6387.88 ,6432.20 ,6432.20 ,6334.70 ,11.37K,-0.61%
02-Nov-18,6426.90 ,6407.10 ,6454.80 ,6391.60 ,8.07K,0.43%
01-Nov-18,6399.70 ,6374.77 ,6423.20 ,6353.50 ,9.12K,0.49%
31-Oct-18,6368.39 ,6330.10 ,6406.39 ,6248.17 ,9.96K,0.60%
30-Oct-18,6330.10 ,6347.10 ,6380.02 ,6313.20 ,10.73K,-0.22%
29-Oct-18,6344.00 ,6490.20 ,6505.00 ,6320.90 ,19.56K,-2.25%
28-Oct-18,6490.10 ,6498.40 ,6510.10 ,6456.30 ,6.84K,-0.16%
27-Oct-18,6500.20 ,6534.90 ,6553.90 ,6480.10 ,6.97K,-0.48%
26-Oct-18,6531.50 ,6533.35 ,6588.30 ,6514.30 ,7.45K,0.05%
25-Oct-18,6528.10 ,6554.05 ,6566.00 ,6500.10 ,8.71K,-0.40%
24-Oct-18,6554.10 ,6550.00 ,6623.00 ,6543.20 ,8.49K,0.06%
23-Oct-18,6550.00 ,6567.20 ,6584.29 ,6525.40 ,8.86K,-0.26%
22-Oct-18,6567.22 ,6587.40 ,6627.63 ,6549.10 ,6.05K,-0.37%
21-Oct-18,6591.60 ,6582.90 ,6655.00 ,6582.90 ,4.42K,0.07%
20-Oct-18,6586.70 ,6517.00 ,6609.70 ,6511.30 ,4.61K,0.91%
19-Oct-18,6527.30 ,6609.60 ,6630.20 ,6519.90 ,11.20K,-1.30%
