"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 18, 2019","71.79","70.54","71.90","70.48","13.41M","1.37%"
"Jul 17, 2019","70.82","71.19","71.50","70.62","12.28M","-0.70%"
"Jul 16, 2019","71.32","71.70","72.00","71.09","16.52M","-0.54%"
"Jul 15, 2019","71.71","71.73","72.15","70.08","23.37M","-0.08%"
"Jul 12, 2019","71.77","71.89","72.02","71.58","15.36M","0.22%"
"Jul 11, 2019","71.61","71.43","72.00","71.09","10.74M","0.67%"
"Jul 10, 2019","71.13","71.50","71.94","70.65","12.15M","-0.60%"
"Jul 09, 2019","71.56","70.53","71.67","70.41","9.48M","0.60%"
"Jul 08, 2019","71.13","70.76","71.69","70.64","10.20M","-0.38%"
"Jul 05, 2019","71.40","71.27","71.80","70.98","9.11M","0.78%"
"Jul 03, 2019","70.85","70.71","71.20","70.28","7.63M","0.58%"
"Jul 02, 2019","70.44","70.36","70.98","70.09","10.27M","-0.42%"
"Jul 01, 2019","70.74","70.86","71.64","70.19","13.60M","1.01%"
"Jun 28, 2019","70.03","69.28","70.20","69.12","20.39M","2.76%"
"Jun 27, 2019","68.15","67.62","68.43","67.53","11.99M","1.38%"
"Jun 26, 2019","67.22","67.04","67.72","66.77","13.65M","1.02%"
"Jun 25, 2019","66.54","67.46","67.48","66.48","14.21M","-1.29%"
"Jun 24, 2019","67.41","67.82","68.50","67.38","11.22M","-0.82%"
"Jun 21, 2019","67.97","68.03","68.96","67.82","19.50M","-0.19%"
"Jun 20, 2019","68.10","68.56","68.72","67.23","15.56M","0.75%"
"Jun 19, 2019","67.59","68.16","68.59","67.58","12.34M","-0.57%"
"Jun 18, 2019","67.98","66.81","68.25","66.50","12.20M","2.16%"
"Jun 17, 2019","66.54","67.50","67.51","66.40","8.14M","-1.39%"
"Jun 14, 2019","67.48","67.15","67.72","66.50","8.90M","0.60%"
"Jun 13, 2019","67.08","66.83","67.44","66.77","9.45M","0.40%"
"Jun 12, 2019","66.81","67.65","67.81","66.63","9.88M","-1.58%"
"Jun 11, 2019","67.88","67.58","68.03","67.16","9.80M","1.13%"
"Jun 10, 2019","67.12","66.88","67.98","66.73","10.99M","2.18%"
"Jun 07, 2019","65.69","66.16","66.80","65.62","11.67M","-1.17%"
"Jun 06, 2019","66.47","65.82","66.77","65.50","10.87M","1.05%"
"Jun 05, 2019","65.78","65.45","66.02","64.50","12.54M","-0.15%"
"Jun 04, 2019","65.88","63.79","65.94","63.76","17.74M","5.22%"
"Jun 03, 2019","62.61","62.10","62.78","61.94","19.64M","0.74%"
"May 31, 2019","62.15","62.39","62.87","61.97","19.97M","-2.30%"
